,xFitted,yFitted,HealthExpPC,Dependency
108,6.139215648216215,164.6967401309621,64.66712189,6.435716192999999
109,6.184144544884884,161.7501748418781,1132.081055,31.33741457
110,6.2290734415535525,158.96710284575056,543.1585693,10.4666419
111,6.274002338222221,156.34513572318338,179.4115753,7.856508529
112,6.31893123489089,153.88191012838524,25.87359619,5.849221252
113,6.363860131559559,151.575087628828,,
114,6.408789028228227,149.42235454539696,,
115,6.453717924896896,147.4214217929516,1523.44165,30.12423597
116,6.498646821565565,145.57002472138265,5135.880371,20.27949989
117,6.543575718234234,143.8659229570867,,
118,6.588504614902902,142.30690024491832,28.25439072,5.300754484
119,6.633433511571571,140.89076429058605,34.51488113,4.949153234
120,6.67836240824024,139.61534660350117,611.0286865,9.622754807
121,6.7232913049089085,138.47850234008547,1018.78302,4.863229624
122,6.768220201577577,137.47811014752688,25.398283,5.019549381
123,6.813149098246246,136.61207200798844,2473.938965,31.12767146
124,6.858077994914915,135.8783130832876,,
125,6.903006891583583,135.27478155999052,68.21751404,5.532495657
126,6.947935788252252,134.79944849500862,595.7490234,16.22199925
127,6.992864684920921,134.4503076616088,533.7372437,10.90870355
128,7.03779358158959,134.22537539590394,108.98824309999999,6.216257266
129,7.082722478258258,134.12269044377626,271.24172969999995,15.78298322
130,7.127651374926927,134.1403138082651,,
131,7.172580271595596,134.27632859742107,304.7073059,6.233757354
132,7.2175091682642645,134.52883987257837,1026.979614,22.41234991
133,7.262438064932933,134.895974497123,187.74357609999998,10.66103599
134,7.307366961601602,135.37588098566948,24.93854904,5.512681443
135,7.352295858270271,135.9667293537468,43.26124954,8.526348208
136,7.397224754938938,136.66671096787786,406.5463867,6.115738817
137,7.442153651607606,137.47403839615617,,
138,7.487082548276275,138.3869452592562,45.18733978,8.969377937
139,7.532011444944944,139.40368608190784,3657.7307130000004,29.67153807
140,7.5769403416136125,140.52253614481288,,
141,7.621869238282281,141.74179133701546,3011.491943,24.19451041
142,7.66679813495095,143.05976800875305,283.47229,8.129247748
143,7.711727031619619,144.47480282471042,25.8909111,5.472312061
144,7.756655928288287,145.98525261778832,34.63783264,5.146251551000001
145,7.801584824956956,147.58949424325237,615.1756592,19.58119093
146,7.846513721625625,149.28592443342677,,
147,7.891442618294294,151.07295965275898,5817.625488000001,26.0684468
148,7.936371514962962,152.9490359533629,1516.095215,3.1751103919999997
149,7.981300411631631,154.9126088310586,63.33958435,7.138297057000001
150,8.0262293083003,156.96215308179535,,
151,8.071158204968969,159.09616265859495,1186.468018,12.50094627
152,8.116087101637637,161.31315052888203,70.93900299,5.672270113
153,8.161015998306306,163.6116485323323,409.2871399,10.026952099999999
154,8.205944894974975,165.990207239131,480.0291138,12.23271141
155,8.250873791643643,168.44739580869964,128.6225128,8.014734531
156,8.295802688312312,170.9818018488868,1432.594727,25.97929856
157,8.34073158498098,173.59203127557794,1992.4705809999998,33.99049613
158,8.38566048164965,176.27670817280978,,
159,8.430589378318318,179.034474653291,2363.920654,1.6101583919999998
160,8.475518274986987,181.8639907194006,1256.1640630000002,27.73265343
161,8.520447171655656,184.7639341246413,884.9024048,21.76894278
162,8.565376068324325,187.73300023553202,53.45846176,5.14694428
163,8.610304964992993,190.7699018939702,256.4603272,8.439783067
164,8.65523386166166,193.87336928003242,,
165,8.700162758330329,197.04214977525226,94.04404449,5.362773285
166,8.745091654998998,200.27500782629932,2197.760254,4.625832157
167,8.790020551667666,203.57072480920442,34.80200577,5.731438044
168,8.834949448336335,206.92809889391538,881.4067382999999,27.8116005
169,8.879878345005004,210.34594490943527,1153.517456,11.0439866
170,8.924807241673673,213.82309420931188,24.99506378,5.29990222
171,8.969736138342341,217.35839453762992,2234.972656,15.03229913
172,9.01466503501101,220.9507098954632,,
173,9.059593931679679,224.5989204077323,1727.049805,22.67584864
174,9.104522828348347,228.301922190602,2286.951416,29.99309598
175,9.149451725017016,232.05862721920857,85.08787537,6.40846607
176,9.194380621685685,235.86796319596897,,
177,9.239309518354354,239.72887341926753,610.4276123,8.106405078
178,9.284238415023022,243.64031665259427,12.26207829,6.203719287999999
179,9.329167311691691,247.60126699418652,2517.967285,29.38163313
180,9.37409620836036,251.61071374707626,212.4127808,16.03131265
181,9.419025105029029,255.66766128961717,,
182,9.463954001697697,259.7711289464414,288.4930115,13.68382291
183,9.508882898366366,263.92015085991534,,
184,9.553811795035035,268.1137758619893,375.03771969999997,14.13005695
185,9.598740691703702,272.3510673465521,66.94773102,6.405218444
186,9.64366958837237,276.63110314219375,777.7474365,10.47641621
187,9.68859848504104,280.95297538547857,4959.519043,32.24432138
188,9.733527381709708,285.3157903946094,2533.235596,28.01923762
189,9.778456278378377,289.7186685435918,,
190,9.823385175047045,294.1607441368301,67.54522705,5.02025502
191,9.868314071715714,298.6411652841707,48.29768372,4.880443411
192,9.913242968384383,303.15909377644766,551.2198486000001,16.75896062
193,9.958171865053052,307.71370496139116,213.7797089,7.454705432000001
194,10.00310076172172,312.3041876200823,18.63717461,5.142782498
195,10.048029658390389,316.9297438438125,224.72973629999998,10.15436486
196,10.092958555059058,321.589588911399,1034.8359380000002,15.5928402
197,10.137887451727726,326.2829511669561,523.3455811000001,12.31693176
198,10.182816348396395,331.0090718981546,905.9761353,12.68662415
199,10.227745245065064,335.7672052148673,231.0597534,6.836393545
200,10.272674141733733,340.5566179283205,,
201,10.317603038402401,345.3765894307098,,
202,10.36253193507107,350.22641157518956,22.05761909,3.796292787
203,10.407460831739739,355.1053885564161,327.2149963,24.25680175
204,10.452389728408408,360.012836791494,1636.382202,1.286894808
205,10.497318625077076,364.9480848013545,3631.155762,28.77679086
206,10.542247521745745,369.9104730926292,5355.787109000001,24.13997563
207,10.587176418414414,374.89935403997697,1582.860596,22.94069716
208,10.632105315083082,379.9140917688319,175.3574066,6.606097936
209,10.677034211751751,384.9540620386051,68.97711182,6.329535057999999
210,10.72196310842042,390.01865212641223,183.49887090000001,11.16857727
211,10.766892005089089,395.1072607111246,200.5410767,10.45971711
212,10.811820901757757,400.2192977580198,,
213,10.856749798426426,405.35418440376816,,
214,10.901678695095093,410.5113528419388,,
215,10.946607591763762,415.69024620893833,81.4677887,3.96433459
216,10.99153648843243,420.8903184704059,55.3876152,5.377887877999999
217,11.0364653851011,426.11103430804724,,
218,11.081394281769768,431.35186900695226,,
219,11.126323178438437,436.6123083433449,,
220,11.171252075107105,441.89184847278466,,
221,11.216180971775774,447.1899958188433,,
222,11.261109868444443,452.50626696219024,,
223,11.306038765113112,457.84018853021007,,
224,11.35096766178178,463.1912970869671,,
225,11.395896558450449,468.5591390237423,,
226,11.440825455119118,473.94327044990405,,
227,11.485754351787786,479.3432570843188,,
228,11.530683248456455,484.75867414722325,,
229,11.575612145125124,490.18910625243734,,
230,11.620541041793793,495.63414730016666,,
231,11.665469938462461,501.09340037018774,,
232,11.71039883513113,506.56647761549266,,
233,11.755327731799799,512.0530001563911,,
234,11.800256628468468,517.5525979750828,,
235,11.845185525137136,523.0649098106451,,
236,11.890114421805805,528.5895830545296,,
237,11.935043318474474,534.1262736464496,,
238,11.979972215143142,539.6746459707729,,
239,12.024901111811811,545.2343727533544,,
240,12.06983000848048,550.8051349587722,,
241,12.114758905149149,556.3866216881388,,
242,12.159687801817816,561.9785300772046,,
243,12.204616698486484,567.5805651950368,,
244,12.249545595155153,573.1924399431418,,
245,12.294474491823822,578.8138749549498,,
246,12.33940338849249,584.4445984958629,,
247,12.38433228516116,590.0843463636857,,
248,12.429261181829828,595.7328617895628,,
249,12.474190078498497,601.38989533931,,
250,12.519118975167165,607.0552048152485,,
251,12.564047871835834,612.7285551584328,,
252,12.608976768504503,618.4097183514486,,
253,12.653905665173172,624.0984733215364,,
254,12.69883456184184,629.7946058442149,,
255,12.743763458510509,635.4979084473971,,
256,12.788692355179178,641.2081803159044,,
257,12.833621251847847,646.9252271964606,,
258,12.878550148516515,652.6488613031552,,
259,12.923479045185184,658.3789012232855,,
260,12.968407941853853,664.1151718238025,,
261,13.013336838522521,669.8575041580125,,
262,13.05826573519119,675.6057353729166,,
263,13.103194631859859,681.3597086168602,,
264,13.148123528528528,687.1192729477343,,
265,13.193052425197196,692.8842832416058,,
266,13.237981321865865,698.6546001017514,,
267,13.282910218534534,704.4300897682015,,
268,13.327839115203203,710.2106240277362,,
269,13.372768011871871,715.9960801243005,,
270,13.41769690854054,721.7863406698825,,
271,13.462625805209207,727.5812935558706,,
272,13.507554701877876,733.3808318648671,,
273,13.552483598546544,739.1848537828637,,
274,13.597412495215213,744.99326251203,,
275,13.642341391883882,750.8059661838279,,
276,13.68727028855255,756.6228777725855,,
277,13.73219918522122,762.4439150096359,,
278,13.777128081889888,768.2690002977624,,
279,13.822056978558557,774.0980606261937,,
280,13.866985875227225,779.9310274860682,,
281,13.911914771895894,785.7678367862181,,
282,13.956843668564563,791.6084287696003,,
283,14.001772565233232,797.4527479299641,,
284,14.0467014619019,803.300742929222,,
285,14.09163035857057,809.1523665150553,,
286,14.136559255239238,815.0075754390446,,
287,14.181488151907907,820.8663303753247,,
288,14.226417048576575,826.7285958396251,,
289,14.271345945245244,832.5943401087052,,
290,14.316274841913913,838.4635351404204,,
291,14.361203738582581,844.3361564940451,,
292,14.40613263525125,850.2121832512121,,
293,14.451061531919919,856.0915979371266,,
294,14.495990428588588,861.9743864424809,,
295,14.540919325257256,867.8605379455357,,
296,14.585848221925925,873.7500448349156,,
297,14.630777118594594,879.6429026326832,,
298,14.675706015263263,885.5391099179278,,
299,14.72063491193193,891.4386682508039,,
300,14.765563808600598,897.3415820970722,,
301,14.810492705269267,903.2478587529831,,
302,14.855421601937936,909.1575082707195,,
303,14.900350498606604,915.0705433842477,,
304,14.945279395275273,920.98697943559,,
305,14.990208291943942,926.9068343016143,,
306,15.03513718861261,932.8301283212741,,
307,15.08006608528128,938.7568842232349,,
308,15.124994981949948,944.6871270540387,,
309,15.169923878618617,950.62088410661,,
310,15.214852775287286,956.5581848493557,,
311,15.259781671955954,962.4990608556172,,
312,15.304710568624623,968.4435457336358,,
313,15.349639465293292,974.3916750568669,,
314,15.39456836196196,980.3434862949607,,
315,15.43949725863063,986.2990187448986,,
316,15.484426155299298,992.2583134628612,,
317,15.529355051967967,998.2214131963692,,
318,15.574283948636635,1004.1883623169988,,
319,15.619212845305304,1010.1592067534466,,
320,15.664141741973973,1016.1339939250929,,
321,15.709070638642642,1022.1127726760596,,
322,15.75399953531131,1028.0955932096758,,
323,15.798928431979979,1034.0825070233468,,
324,15.843857328648648,1040.0735668440057,,
325,15.888786225317316,1046.0688265638992,,
326,15.933715121985985,1052.0683411769196,,
327,15.978644018654654,1058.0721667152893,,
328,16.02357291532332,1064.0803601867801,,
329,16.06850181199199,1070.0929795123911,,
330,16.11343070866066,1076.1100834644158,,
331,16.158359605329327,1082.1317316050072,,
332,16.203288501997996,1088.1579842251404,,
333,16.248217398666664,1094.1889022841924,,
334,16.293146295335333,1100.224547349705,,
335,16.338075192004002,1106.2649815378818,,
336,16.38300408867267,1112.3102674543325,,
337,16.42793298534134,1118.360468135429,,
338,16.472861882010008,1124.415646989898,,
339,16.517790778678677,1130.4758677411328,,
340,16.562719675347346,1136.5411943698118,,
341,16.607648572016014,1142.6116910569244,,
342,16.652577468684683,1148.6874221273529,,
343,16.69750636535335,1154.768451993924,,
344,16.74243526202202,1160.854845101726,,
345,16.78736415869069,1166.9466658731862,,
346,16.832293055359358,1173.0439786532288,,
347,16.877221952028027,1179.1468476552936,,
348,16.922150848696695,1185.2553369074694,,
349,16.967079745365364,1191.3695101992225,,
350,17.012008642034033,1197.489431028639,,
351,17.0569375387027,1203.6151625499542,,
352,17.10186643537137,1209.7467675217258,,
353,17.14679533204004,1215.884308255324,,
354,17.191724228708708,1222.027846563894,,
355,17.236653125377376,1228.1774437118465,,
356,17.281582022046045,1234.3331603647048,,
357,17.326510918714714,1240.495056539493,,
358,17.371439815383383,1246.6631915555,,
359,17.41636871205205,1252.8376239856107,,
360,17.46129760872072,1259.01841160787,,
361,17.50622650538939,1265.2056113577955,,
362,17.551155402058058,1271.3992792809322,,
363,17.596084298726726,1277.5994704858413,,
364,17.641013195395395,1283.8062390978039,,
365,17.685942092064064,1290.0196382126405,,
366,17.730870988732732,1296.2397198511926,,
367,17.7757998854014,1302.4665349141897,,
368,17.82072878207007,1308.7001331376696,,
369,17.86565767873874,1314.9405630486463,,
370,17.910586575407404,1321.1878719214174,,
371,17.955515472076073,1327.4421057342652,,
372,18.00044436874474,1333.703309126594,,
373,18.04537326541341,1339.9715253565691,,
374,18.09030216208208,1346.246796259099,,
375,18.135231058750747,1352.529162204405,,
376,18.180159955419416,1358.8186620569932,,
377,18.225088852088085,1365.1153331350533,,
378,18.270017748756754,1371.419211170275,,
379,18.314946645425422,1377.730330268324,,
380,18.35987554209409,1384.048722869472,,
381,18.40480443876276,1390.3744197099322,,
382,18.44973333543143,1396.7074497834064,,
383,18.494662232100097,1403.047840303453,,
384,18.539591128768766,1409.3956166658418,,
385,18.584520025437435,1415.7508024118097,,
386,18.629448922106103,1422.113419191318,,
387,18.674377818774772,1428.4834867272757,,
388,18.71930671544344,1434.861022779779,,
389,18.76423561211211,1441.2460431110403,,
390,18.80916450878078,1447.6385614506462,,
391,18.854093405449447,1454.0385894613673,,
392,18.899022302118116,1460.4461367053618,,
393,18.943951198786785,1466.861210610924,,
394,18.988880095455453,1473.2838164395025,,
395,19.033808992124122,1479.7139572533224,,
396,19.07873788879279,1486.1516338834726,,
397,19.12366678546146,1492.5968448983504,,
398,19.168595682130128,1499.0495865726216,,
399,19.213524578798797,1505.5098528565604,,
400,19.258453475467466,1511.9776353459993,,
401,19.303382372136134,1518.4529232526065,,
402,19.348311268804803,1524.9357033745428,,
403,19.393240165473472,1531.4259600678515,,
404,19.43816906214214,1537.9236752179377,,
405,19.48309795881081,1544.4288282118314,,
406,19.528026855479478,1550.941395910656,,
407,19.572955752148147,1557.461352622794,,
408,19.617884648816815,1563.9886700771704,,
409,19.662813545485484,1570.523317397342,,
410,19.707742442154153,1577.0652610758507,,
411,19.75267133882282,1583.6144649490043,,
412,19.79760023549149,1590.1708901722404,,
413,19.84252913216016,1596.7344951958612,,
414,19.887458028828828,1603.305235741168,,
415,19.932386925497497,1609.8830647772656,,
416,19.977315822166165,1616.4679324979397,,
417,20.022244718834834,1623.0597862994573,,
418,20.067173615503503,1629.6585707584773,,
419,20.11210251217217,1636.2642276104334,,
420,20.15703140884084,1642.8766957286016,,
421,20.20196030550951,1649.4959111034505,,
422,20.246889202178178,1656.1218068223634,,
423,20.291818098846846,1662.7543130500735,,
424,20.336746995515515,1669.393357009295,,
425,20.381675892184184,1676.0388629619074,,
426,20.426604788852853,1682.6907521907006,,
427,20.471533685521518,1689.348942981308,,
428,20.516462582190186,1696.0133506049706,,
429,20.561391478858855,1702.6838873014012,,
430,20.606320375527524,1709.3604622622324,,
431,20.651249272196193,1716.0429816149217,,
432,20.69617816886486,1722.7313484072756,,
433,20.74110706553353,1729.4254625921412,,
434,20.7860359622022,1736.1252210125704,,
435,20.830964858870868,1742.8305173878134,,
436,20.875893755539536,1749.5412422992622,,
437,20.920822652208205,1756.2572831772077,,
438,20.965751548876874,1762.978524287867,,
439,21.010680445545542,1769.704846721007,,
440,21.05560934221421,1776.4361283778226,,
441,21.10053823888288,1783.1722439595278,,
442,21.14546713555155,1789.9130649560057,,
443,21.190396032220217,1796.6584596355633,,
444,21.235324928888886,1803.4082930343238,,
445,21.280253825557555,1810.1624269466802,,
446,21.325182722226224,1816.9207199161856,,
447,21.370111618894892,1823.683027226357,,
448,21.41504051556356,1830.4492008924817,,
449,21.45996941223223,1837.2190896537604,,
450,21.5048983089009,1843.9925389658556,,
451,21.549827205569567,1850.7693909935724,,
452,21.594756102238236,1857.549484604674,,
453,21.639684998906905,1864.3326553635516,,
454,21.684613895575573,1871.1187355256798,,
455,21.729542792244242,1877.907554032291,,
456,21.77447168891291,1884.6989365056606,,
457,21.81940058558158,1891.4927052450612,,
458,21.86432948225025,1898.28867922247,,
459,21.909258378918917,1905.0866740794254,,
460,21.954187275587586,1911.8865021243646,,
461,21.999116172256254,1918.6879723295524,,
462,22.044045068924923,1925.4908903294954,,
463,22.088973965593592,1932.2950584192104,,
464,22.13390286226226,1939.1002755532054,,
465,22.17883175893093,1945.9063373446652,,
466,22.223760655599598,1952.71303606532,,
467,22.268689552268267,1959.5201606457076,,
468,22.313618448936936,1966.3274966758136,,
469,22.358547345605604,1973.1348264062644,,
470,22.403476242274273,1979.9419287498704,,
471,22.44840513894294,1986.7485792837788,,
472,22.49333403561161,1993.5545502518753,,
473,22.53826293228028,2000.3596105678107,,
474,22.583191828948948,2007.1635258184351,,
475,22.628120725617617,2013.966058267596,,
476,22.673049622286285,2020.7669668604458,,
477,22.717978518954954,2027.5660072283017,,
478,22.762907415623623,2034.3629316939432,,
479,22.80783631229229,2041.1574892770104,,
480,22.85276520896096,2047.9494257005235,,
481,22.89769410562963,2054.738483397111,,
482,22.942623002298298,2061.5244015163144,,
483,22.987551898966966,2068.306915931952,,
484,23.03248079563563,2075.085759250035,,
485,23.0774096923043,2081.860660817455,,
486,23.12233858897297,2088.6313467304526,,
487,23.167267485641638,2095.3975398441353,,
488,23.212196382310307,2102.1589597822704,,
489,23.257125278978975,2108.9153229473695,,
490,23.302054175647644,2115.6663425315446,,
491,23.346983072316313,2122.4117285274506,,
492,23.39191196898498,2129.1511877399853,,
493,23.43684086565365,2135.8844237983385,,
494,23.48176976232232,2142.61113716823,,
495,23.526698658990988,2149.3310251652974,,
496,23.571627555659656,2156.043781968091,,
497,23.616556452328325,2162.749098632029,,
498,23.661485348996994,2169.446663103862,,
499,23.706414245665663,2176.136160236284,,
500,23.75134314233433,2182.817271803079,,
501,23.796272039003,2189.489676514956,,
502,23.84120093567167,2196.1530500354374,,
503,23.886129832340337,2202.8070649977553,,
504,23.931058729009006,2209.451391021542,,
505,23.975987625677675,2216.0856947304665,,
506,24.020916522346344,2222.7096397701926,,
507,24.065845419015012,2229.3228868267424,,
508,24.11077431568368,2235.92509364524,,
509,24.15570321235235,2242.5159150491772,,
510,24.20063210902102,2249.0950029604965,,
511,24.245561005689687,2255.6620064193658,,
512,24.290489902358356,2262.2165716049885,,
513,24.335418799027025,2268.7583418568056,,
514,24.380347695695693,2275.286957696003,,
515,24.425276592364362,2281.802056847383,,
516,24.47020548903303,2288.3032742619935,,
517,24.5151343857017,2294.7902421400167,,
518,24.56006328237037,2301.2625899541263,,
519,24.604992179039037,2307.719944473235,,
520,24.649921075707706,2314.1619297868847,,
521,24.694849972376375,2320.5881673299837,,
522,24.739778869045043,2326.9982759079676,,
523,24.784707765713712,2333.3918717222796,,
524,24.82963666238238,2339.7685683967966,,
525,24.87456555905105,2346.1279770040956,,
526,24.919494455719718,2352.4697060924764,,
527,24.964423352388387,2358.7933617136105,,
528,25.009352249057056,2365.098547450306,,
529,25.054281145725724,2371.384864444898,,
530,25.099210042394393,2377.651911427961,,
531,25.144138939063062,2383.899284747803,,
532,25.18906783573173,2390.126578400009,,
533,25.2339967324004,2396.333384057648,,
534,25.278925629069068,2402.5192911019794,,
535,25.323854525737737,2408.68388665339,,
536,25.368783422406405,2414.826755603014,,
537,25.413712319075074,2420.947480644997,,
538,25.458641215743743,2427.0456423083624,,
539,25.50357011241241,2433.1208189903073,,
540,25.54849900908108,2439.1725869895263,,
541,25.593427905749746,2445.2005205399137,,
542,25.638356802418414,2451.204191844906,,
543,25.683285699087083,2457.183171112173,,
544,25.72821459575575,2463.1370265886317,,
545,25.77314349242442,2469.0653245962703,,
546,25.81807238909309,2474.9676295682684,,
547,25.863001285761758,2480.8435040853174,,
548,25.907930182430427,2486.6925089125825,,
549,25.952859079099095,2492.5142030373927,,
550,25.997787975767764,2498.308143706813,,
551,26.042716872436433,2504.073886466499,,
552,26.0876457691051,2509.8109851986765,,
553,26.13257466577377,2515.5189921621886,,
554,26.17750356244244,2521.19745803167,,
555,26.222432459111108,2526.845931938001,,
556,26.267361355779776,2532.463961508819,,
557,26.312290252448445,2538.051092909528,,
558,26.357219149117114,2543.606870884857,,
559,26.402148045785783,2549.130838800741,,
560,26.44707694245445,2554.6225386870456,,
561,26.49200583912312,2560.0815112801165,,
562,26.53693473579179,2565.5072960661446,,
563,26.581863632460458,2570.899431325054,,
564,26.626792529129126,2576.2574541749154,,
565,26.671721425797795,2581.580900616008,,
566,26.716650322466464,2586.869305577008,,
567,26.761579219135132,2592.122202959402,,
568,26.8065081158038,2597.3391256843415,,
569,26.85143701247247,2602.5196057389503,,
570,26.89636590914114,2607.663174223092,,
571,26.941294805809807,2612.7693613971596,,
572,26.986223702478476,2617.837696729456,,
573,27.031152599147145,2622.867708944973,,
574,27.076081495815814,2627.85892607376,,
575,27.121010392484482,2632.810875500664,,
576,27.16593928915315,2637.7230840144284,,
577,27.21086818582182,2642.5950778581564,,
578,27.25579708249049,2647.426382779983,,
579,27.300725979159157,2652.2165240837157,,
580,27.345654875827826,2656.9650266808703,,
581,27.390583772496495,2661.671415142012,,
582,27.435512669165163,2666.3352137497814,,
583,27.480441565833832,2670.955946551515,,
584,27.5253704625025,2675.533137411864,,
585,27.57029935917117,2680.0663100679185,,
586,27.61522825583984,2684.5549881822617,,
587,27.660157152508507,2688.9986953982107,,
588,27.705086049177176,2693.3969553947054,,
589,27.750014945845844,2697.74929194213,,
590,27.794943842514513,2702.0552289578436,,
